laptop_ID,Company,Product,TypeName,Inches,Cpu,Ram,Gpu,OpSys,Weight,Price_euros,Cpu_Company,Memory_Amount,Memory_Type,SSD
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 965M,No OS,4.0,998.0,Intel,1024,HDD,0
1076,Dell,Inspiron 3567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics,Windows 10,2.25,559.0,Intel,1024,HDD,0
1077,Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U 2.7GHz,16GB,AMD Radeon R7 M445,Windows 10,2.32,989.99,Intel,2048,HDD,0
1079,MSI,GS63VR 6RF,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,1.8,1929.0,Intel,1280,SSD + HDD,1
1080,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.29,1458.0,Intel,256,SSD,1
1081,Asus,ROG G701VO,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,64GB,Nvidia GeForce GTX 980 ,Windows 10,3.58,3975.0,Intel,1024,SSD,1
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.62,798.01,Intel,256,SSD,1
1083,Dell,Alienware 15,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 970M,Windows 10,3.21,1329.0,Intel,1280,SSD + HDD,1
1084,Apple,"MacBook 12""",Ultrabook,12.0,Intel Core M 1.1GHz,8GB,Intel HD Graphics 515,Mac OS X,0.92,1300.0,Intel,256,Flash,0
1085,Dell,Latitude 3570,Notebook,15.6,Intel Core i3 6100U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.06,481.98,Intel,500,HDD,0
1086,HP,ProBook 650,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.31,1199.0,Intel,500,HDD,0
1087,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.26,1199.0,Intel,256,SSD,1
1088,HP,ProBook 430,Notebook,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.49,1090.0,Intel,256,SSD,1
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.3,1713.49,Intel,256,SSD,1
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,Intel Core i5 6200U 2.3GHz,8GB,AMD Radeon R5 M330,Windows 10,3.0,659.0,Intel,1024,HDD,0
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,4GB,Nvidia GeForce GTX 950M,Windows 10,2.3,977.0,Intel,1024,HDD,0
1092,MSI,GT72VR Dominator,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,3.78,2499.0,Intel,1280,SSD + HDD,1
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.1,540.0,Intel,500,HDD,0
1094,HP,Probook 650,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,2.31,940.0,Intel,500,HDD,0
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,Intel Core M 6Y75 1.2GHz,8GB,Intel HD Graphics 515,Windows 10,0.99,1399.0,Intel,512,SSD,1
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,32GB,Nvidia GeForce GTX 980M,Windows 10,4.6,3240.0,Intel,1536,SSD + Hybrid,1
1097,Lenovo,Yoga Book,2 in 1 Convertible,10.1,Intel Atom x5-Z8550 1.44GHz,4GB,Intel HD Graphics 400,Windows 10,0.69,646.27,Intel,64,Flash,0
1098,HP,Spectre x360,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.3,2049.0,Intel,512,SSD,1
1099,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.18,750.0,Intel,256,SSD,1
1100,HP,EliteBook 840,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,1.54,1030.99,Intel,500,HDD,0
1101,HP,ZBook 15u,Workstation,15.6,Intel Core i7 6500U 2.5GHz,8GB,AMD FirePro W4190M,Windows 7,1.9,1495.0,Intel,256,SSD,1
1102,Lenovo,ThinkPad T460,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.7,1199.0,Intel,180,SSD,1
1103,HP,Chromebook 13,Notebook,13.3,Intel Pentium Dual Core 4405Y 1.5GHz,4GB,Intel HD Graphics 515,Chrome OS,1.29,615.0,Intel,32,Flash,0
1104,Acer,Aspire ES1-523,Notebook,15.6,AMD A8-Series 7410 2.2GHz,4GB,AMD Radeon R5,Windows 10,2.4,387.0,AMD,500,HDD,0
1105,Dell,Inspiron 3552,Notebook,15.6,Intel Pentium Quad Core N3700 1.6GHz,4GB,Intel HD Graphics,Linux,2.2,393.49,Intel,500,HDD,0
1106,HP,250 G6,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,No OS,1.86,345.99,Intel,1024,HDD,0
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1060,Windows 10,2.7,1599.0,Intel,1280,SSD + HDD,1
1108,Dell,Inspiron 5370,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,4GB,AMD Radeon 530,Windows 10,1.4,818.35,Intel,256,SSD,1
1109,HP,Elitebook 820,Netbook,12.5,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,2.4,1599.0,Intel,128,SSD,1
1110,Acer,Aspire F5-573G,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Nvidia GeForce GTX 950M,Windows 10,2.4,799.0,Intel,1280,SSD + HDD,1
1111,Dell,Inspiron 5567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R7 M445,Windows 10,2.36,638.8,Intel,1024,HDD,0
1112,MSI,GS70 Stealth,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia GeForce GTX 965M,Windows 10,2.6,1599.0,Intel,256,SSD,1
1113,HP,250 G5,Notebook,15.6,Intel Pentium Quad Core N3710 1.6GHz,4GB,Intel HD Graphics 405,Windows 10,1.96,500.0,Intel,1024,HDD,0
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 980M,Windows 10,4.3,2299.0,Intel,1152,SSD + HDD,1
1115,Dell,Latitude E5270,Ultrabook,12.5,Intel Core i3 6100U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,1.5,1135.15,Intel,500,HDD,0
1116,Dell,Latitude E5270,Ultrabook,12.5,Intel Core i3 6100U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,1.5,1166.97,Intel,128,SSD,1
1117,Acer,Chromebook 15,Notebook,15.6,Intel Celeron Dual Core 3205U 1.5GHz,4GB,Intel HD Graphics,Chrome OS,2.2,209.0,Intel,16,SSD,1
1118,HP,ZBook 17,Workstation,17.3,Intel Core i7 6700HQ 2.6GHz,8GB,AMD FirePro W6150M,Windows 7,3.0,2899.0,Intel,1024,HDD,0
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,1199.0,Intel,512,SSD,1
1120,Dell,Latitude E5270,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.5,1413.1,Intel,256,SSD,1
1121,MSI,GE72 Apache,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia GeForce GTX 960M,Windows 10,2.9,1511.19,Intel,1152,SSD + HDD,1
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.1,867.0,Intel,256,SSD,1
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,AMD A6-Series 9220 2.5GHz,4GB,AMD Radeon R4,Windows 10,2.1,398.0,AMD,1024,HDD,0
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 960M,Windows 10,2.59,1339.0,Intel,1152,SSD + HDD,1
1125,HP,EliteBook 1030,Notebook,13.3,Intel Core M 6Y54 1.1GHz,8GB,Intel HD Graphics 515,Windows 10,1.16,1699.0,Intel,256,SSD,1
1126,Dell,Vostro 3559,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,AMD Radeon R5 M315,Windows 7,2.24,769.15,Intel,500,HDD,0
1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,Intel HD Graphics 520,Windows 10,2.1,429.0,Intel,128,SSD,1
1128,HP,Spectre Pro,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.16,1969.0,Intel,512,SSD,1
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,Intel Atom x5-Z8550 1.44GHz,4GB,Intel HD Graphics 400,Android,0.69,549.0,Intel,64,Flash,0
1130,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7560U 2.4GHz,8GB,Intel Iris Plus Graphics 640,Windows 10,1.23,1379.0,Intel,256,SSD,1
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,16GB,Nvidia GeForce GTX 980M,Windows 10,4.6,2749.99,Intel,1280,SSD + Hybrid,1
1132,Razer,Blade Stealth,Ultrabook,12.5,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.25,1029.0,Intel,256,SSD,1
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.05,2226.0,Intel,512,SSD,1
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia GeForce GTX 960M,Windows 10,3.52,1312.49,Intel,1152,SSD + HDD,1
1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,Intel Atom X5-Z8350 1.44GHz,4GB,Intel HD Graphics 400,Windows 10,1.35,196.0,Intel,32,Flash,0
1136,HP,Spectre Pro,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.16,1690.0,Intel,256,SSD,1
1137,HP,EliteBook 1040,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.43,1513.0,Intel,256,SSD,1
1138,Dell,Latitude E5570,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Linux,2.09,523.63,Intel,500,HDD,0
1139,Asus,VivoBook Max,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.0,435.0,Intel,1024,HDD,0
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.8,1669.0,Intel,256,SSD,1
1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,Intel Atom x5-Z8550 1.44GHz,4GB,Intel HD Graphics 400,Windows 10,0.69,479.0,Intel,64,Flash,0
1142,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 7,1.26,1895.0,Intel,256,SSD,1
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1060,No OS,2.4,989.0,Intel,1152,SSD + HDD,1
1144,HP,Omen -,Gaming,17.3,Intel Core i5 6300HQ 2.3GHz,8GB,Nvidia GeForce GTX 1060,Windows 10,3.35,1129.0,Intel,1152,SSD + HDD,1
1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,2.04,629.0,Intel,2048,HDD,0
1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,Intel Core i7 6600U 2.6GHz,8GB,Nvidia Quadro M500M,Windows 7,1.8,2050.38,Intel,512,SSD,1
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,1.5,278.0,Intel,32,Flash,0
1148,HP,250 G6,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.84,752.0,Intel,256,SSD,1
1149,Acer,Aspire E5-576G,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Nvidia GeForce 940MX,Windows 10,2.23,616.0,Intel,1024,HDD,0
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,Intel Core i7 6500U 2.5GHz,16GB,AMD Radeon R7 M360,Windows 10,2.5,1099.0,Intel,1024,Hybrid,0
1151,HP,ZBook 17,Workstation,17.3,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia Quadro M3000M,Windows 7,3.0,3949.4,Intel,256,SSD,1
1153,Dell,Inspiron 5567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R7 M445,Windows 10,2.5,784.0,Intel,1024,HDD,0
1154,MSI,GT72S Dominator,Gaming,17.3,Intel Core i7 6820HQ 2.7GHz,16GB,Nvidia GeForce GTX 980M,Windows 10,3.78,2399.0,Intel,1280,SSD + HDD,1
1155,HP,EliteBook 850,Ultrabook,15.6,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 7,1.88,2171.72,Intel,256,SSD,1
1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i7 6600U 2.6GHz,16GB,Intel HD Graphics 520,Windows 10,2.8,2440.0,Intel,512,SSD,1
1157,MSI,GP62M 7RDX,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.4,1142.8,Intel,1152,SSD + HDD,1
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 10,1.48,1629.0,Intel,256,SSD,1
1161,HP,ZBook 15,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia Quadro M1000M,Windows 7,2.59,2229.0,Intel,256,SSD,1
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 10,1.48,1799.0,Intel,256,SSD,1
1163,HP,ZBook Studio,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia Quadro M1000M,Windows 7,2.0,1899.0,Intel,256,SSD,1
1164,HP,EliteBook 820,Ultrabook,12.5,Intel Core i7 6500U 2.50GHz,8GB,Intel HD Graphics 520,Windows 7,1.26,2296.95,Intel,256,SSD,1
1165,Dell,Vostro 5568,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 940MX,Windows 10,2.18,1009.9,Intel,256,SSD,1
1166,HP,EliteBook 850,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.88,1579.0,Intel,256,SSD,1
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.27,2339.0,Intel,256,SSD,1
1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,Intel HD Graphics 520,No OS,1.9,339.0,Intel,1024,HDD,0
1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,AMD E-Series 7110 1.8GHz,4GB,AMD Radeon R2 Graphics,Windows 10,1.86,297.0,AMD,500,HDD,0
1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,AMD Radeon R5 M330,No OS,2.32,599.0,Intel,1024,HDD,0
1171,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,Intel,1024,HDD,0
1172,Dell,XPS 15,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,8GB,Nvidia GeForce 960M,Windows 10,2.04,2250.68,Intel,256,SSD,1
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,AMD A6-Series A6-9220 2.5GHz,4GB,AMD Radeon 520,Windows 10,1.91,478.89,AMD,256,SSD,1
1174,MSI,GP72M 7REX,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1492.8,Intel,1280,SSD + HDD,1
1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,12GB,Intel HD Graphics 520,Windows 7,1.4,2299.0,Intel,512,SSD,1
1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,AMD Radeon R5 M330,Windows 10,2.5,788.49,Intel,1024,Hybrid,0
1177,HP,Spectre Pro,2 in 1 Convertible,13.3,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 10,1.48,2041.0,Intel,512,SSD,1
1178,Lenovo,ThinkPad T460,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 7,1.7,1499.0,Intel,256,SSD,1
1179,MSI,GS40 Phantom,Gaming,14.0,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 970M,Windows 10,1.7,1769.0,Intel,1280,SSD + HDD,1
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,Intel,1024,HDD,0
1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Intel Core i3 6006U 2.0GHz,8GB,Intel HD Graphics 520,Windows 10,2.2,459.0,Intel,1024,HDD,0
1182,HP,250 G4,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,No OS,2.1,476.99,Intel,500,HDD,0
1183,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1498.0,Intel,1152,SSD + HDD,1
1184,Lenovo,ThinkPad T570,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.95,1390.0,Intel,256,SSD,1
1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Nvidia GeForce 920MX ,Windows 10,2.2,468.0,Intel,1024,HDD,0
1186,HP,Stream 14-AX000nv,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,2GB,Intel HD Graphics 400,Windows 10,1.44,249.0,Intel,32,Flash,0
1187,MSI,PL60 7RD,Gaming,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.2,839.0,Intel,1024,HDD,0
1188,HP,250 G5,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.96,679.0,Intel,256,SSD,1
1189,HP,ProBook 450,Notebook,15.6,Intel Core i7 8550U 1.8GHz,16GB,Intel UHD Graphics 620,Windows 10,2.1,1159.0,Intel,512,SSD,1
1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,Intel Celeron Dual Core N3050 1.6GHz,4GB,Intel HD Graphics,Windows 10,2.2,369.0,Intel,500,HDD,0
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,No OS,2.1,398.0,Intel,500,HDD,0
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 940MX,No OS,2.2,709.0,Intel,1024,HDD,0
1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.0,769.0,Intel,256,SSD,1
1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Intel Core i7 6500U 2.5GHz,4GB,Intel HD Graphics 520,Windows 7,2.32,825.0,Intel,1024,Hybrid,0
1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 960,Windows 10,3.31,1305.0,Intel,512,SSD,1
1196,MSI,GS60 Ghost,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,Intel,1152,SSD + HDD,1
1197,HP,ProBook 450,Notebook,15.6,Intel Core i3 6100U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.07,650.0,Intel,500,HDD,0
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.36,1637.0,Intel,256,SSD,1
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,6GB,Nvidia GeForce 920M,Windows 10,1.54,831.0,Intel,256,SSD,1
1200,Dell,Vostro 5568,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce GT 940MX,Linux,1.98,895.01,Intel,256,SSD,1
1201,Acer,Aspire 3,Notebook,15.6,Intel Celeron Dual Core N3350 2GHz,4GB,Intel HD Graphics 500,Windows 10,2.1,333.0,Intel,500,HDD,0
1202,HP,Pavilion 15-BC000nv,Notebook,15.6,Intel Core i7 6700HQ 2.6GHz,6GB,Nvidia GeForce GTX 960M,Windows 10,2.18,799.0,Intel,1024,HDD,0
1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia GeForce GTX 960M,Windows 10,2.591,909.0,Intel,1280,SSD + HDD,1
1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,2.09,1179.0,Intel,512,SSD,1
1205,Acer,Aspire E5-576G,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Nvidia GeForce 940MX,Windows 10,2.23,691.0,Intel,256,SSD,1
1206,Dell,XPS 13,Ultrabook,13.3,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Linux,1.23,1099.0,Intel,256,SSD,1
1207,Acer,Predator G9-793,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,4.2,2599.0,Intel,1280,SSD + HDD,1
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.4,819.0,Intel,1024,HDD,0
1209,Samsung,Chromebook Plus,2 in 1 Convertible,12.3,Samsung Cortex A72&A53 2.0GHz,4GB,ARM Mali T860 MP4,Chrome OS,1.15,659.0,Samsung,32,Flash,0
1210,HP,250 G6,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.86,485.0,Intel,500,HDD,0
1211,Apple,"MacBook 12""",Ultrabook,12.0,Intel Core M 1.1GHz,8GB,Intel HD Graphics 5300,Mac OS X,0.92,1163.0,Intel,256,Flash,0
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.6,1199.0,Intel,256,SSD,1
1213,HP,Pavilion Power,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,12GB,Nvidia GeForce GTX 1050,Windows 10,2.21,1327.0,Intel,1152,SSD + HDD,1
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,AMD Radeon R5 M430,No OS,1.9,368.0,Intel,1024,HDD,0
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 980M,Windows 10,4.3,2150.0,Intel,1536,SSD + HDD,1
1216,Acer,Aspire 3,Notebook,15.6,Intel Celeron Dual Core N3350 2GHz,4GB,Intel HD Graphics 500,Linux,2.1,272.0,Intel,1024,HDD,0
1217,MSI,GS73VR 7RF,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,2.43,2048.9,Intel,1280,SSD + HDD,1
1218,Dell,Inspiron 5567,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,AMD Radeon R7 M440,Windows 10,2.3,499.0,Intel,128,SSD,1
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8GB,Nvidia GeForce 920MX,No OS,2.2,629.0,Intel,500,HDD,0
1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Intel Core i7 8550U 1.8GHz,16GB,Intel UHD Graphics 620,Windows 10,2.0,1285.0,Intel,512,SSD,1
1221,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.2,2680.0,Intel,512,SSD,1
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia GeForce GTX 1060,Windows 10,2.2,1169.0,Intel,1024,HDD,0
1223,Dell,Inspiron 5567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R7 M445,Windows 10,2.36,889.0,Intel,256,SSD,1
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.91,579.0,Intel,256,SSD,1
1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,AMD E-Series 9000 2.2GHz,4GB,AMD Radeon R2 Graphics,Windows 10,2.2,299.0,AMD,500,HDD,0
1226,Acer,Aspire E5-774G,Notebook,17.3,Intel Core i3 6006U 2.0GHz,8GB,Nvidia GeForce 940MX,Windows 10,3.3,629.0,Intel,1024,HDD,0
1227,Asus,Rog Strix,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,2.2,2449.0,Intel,1280,SSD + HDD,1
